player_id,thrower_x,thrower_y,event_type,dest_x,dest_y,event_name
mrivas,-3.71,29.22,18,17.12,34.25,Throw (completion)
jlithio,26.66,54.51,18,20.54,32.83,Throw (completion)
jlithio,8.35,30.51,18,-0.55,20.64,Throw (completion)
ddremann,-0.55,20.64,18,11.06,100.0,Throw (completion)
wmatthews1,11.06,100.0,18,9.57,88.38,Throw (completion)
ddremann,9.57,88.38,18,12.34,93.16,Throw (completion)
skaminsky,-12.16,87.35,19,-23.12,104.12,Goal
vluo,-1.37,9.2,18,13.84,11.04,Throw (completion)
bhart,13.84,11.04,18,0.0,14.65,Throw (completion)
vluo,0.0,14.65,18,14.45,15.54,Throw (completion)
bhart,14.45,15.54,18,17.8,27.88,Throw (completion)
tschewe,17.8,27.88,18,18.0,42.47,Throw (completion)
vluo,18.0,42.47,18,19.98,55.15,Throw (completion)
tschewe,19.98,55.15,19,-16.24,117.88,Goal
jlithio,26.66,58.38,18,5.9,62.38,Throw (completion)
skaminsky,5.9,72.38,18,0.16,52.64,Throw (completion)
jweis,0.16,52.64,18,8.99,55.35,Throw (completion)
skaminsky,8.99,55.35,18,17.31,58.32,Throw (completion)
jweis,2.67,43.35,18,-14.55,40.64,Throw (completion)
asjogren,-14.55,50.64,18,-14.1,43.03,Throw (completion)
ddremann,-6.42,35.03,18,9.25,39.48,Throw (completion)
jweis,13.7,45.03,22,8.6,106.25,Throwaway
jnethercu,9.41,4.7,18,-11.12,15.61,Throw (completion)
ctabor,-11.12,15.61,18,-23.33,31.49,Throw (completion)
ncoolman,-23.33,31.49,18,-9.55,95.93,Throw (completion)
slofink,0.0,40.0,18,11.07,35.89,Throw (completion)
jnorden1,11.07,35.89,18,18.5,41.06,Throw (completion)
slofink,18.5,51.06,18,12.82,44.05,Throw (completion)
dmourad,12.82,44.05,18,11.94,39.53,Throw (completion)
slofink,11.94,39.53,18,8.08,41.5,Throw (completion)
dmourad,8.08,41.5,18,19.45,54.24,Throw (completion)
zraunig,19.45,54.24,18,23.38,74.12,Throw (completion)
tli,23.38,74.12,19,13.55,111.18,Goal
aatkins,18.2,36.88,18,19.64,57.06,Throw (completion)
aatkins,14.66,64.36,18,20.32,73.7,Throw (completion)
atatum,20.32,73.7,20,19.64,104.72,Drop
jdean1,-11.37,20.0,18,-3.58,23.44,Throw (completion)
aatkins,-22.33,84.18,18,-12.49,84.27,Throw (completion)
jnethercu,-12.49,84.27,18,-13.92,95.18,Throw (completion)
ctabor,-13.92,95.18,19,-12.28,110.04,Goal
jnorden1,0.0,40.0,22,11.36,113.73,Throwaway
dmourad,24.99,98.74,19,23.75,112.06,Goal
jnethercu,3.61,9.88,18,3.75,22.56,Throw (completion)
aatkins,3.75,22.56,18,-22.85,24.4,Throw (completion)
ctabor,-22.85,24.4,18,9.54,25.15,Throw (completion)
jnethercu,9.54,25.15,18,-4.85,23.18,Throw (completion)
ctabor,-4.85,23.18,18,-11.26,38.72,Throw (completion)
atatum,-11.26,38.72,18,-17.87,55.15,Throw (completion)
dmourad,12.6,12.88,18,4.88,20.0,Throw (completion)
slofink,4.88,20.0,18,-3.94,24.9,Throw (completion)
dmourad,-3.94,24.9,19,-11.66,110.97,Goal
jnethercu,13.36,11.38,18,2.38,23.93,Throw (completion)
aatkins,2.38,23.93,18,-12.83,26.59,Throw (completion)
ctabor,-12.83,26.59,18,-21.83,44.04,Throw (completion)
ncoolman,-21.83,44.04,18,-14.53,58.56,Throw (completion)
atatum,-14.53,58.56,18,-15.35,46.9,Throw (completion)
ctabor,-15.35,46.9,18,-14.87,58.9,Throw (completion)
jnethercu,-14.87,58.9,18,-1.23,63.54,Throw (completion)
aatkins,-1.23,63.54,18,5.04,58.77,Throw (completion)
ctabor,5.04,58.77,18,19.3,71.52,Throw (completion)
ncoolman,19.3,71.52,18,7.09,61.09,Throw (completion)
aatkins,7.09,61.09,18,-3.96,66.88,Throw (completion)
jnethercu,-3.96,66.88,18,4.5,77.72,Throw (completion)
aatkins,11.59,82.36,18,-1.23,84.27,Throw (completion)
aatkins,-4.17,82.36,18,-23.67,85.09,Throw (completion)
atatum,-23.67,85.09,18,-1.16,79.77,Throw (completion)
aatkins,-1.16,79.77,18,18.14,85.29,Throw (completion)
jnethercu,18.14,85.29,19,17.59,106.49,Goal
jnorden1,2.84,0.0,18,0.0,7.49,Throw (completion)
slofink,0.0,7.49,18,2.55,20.0,Throw (completion)
jnorden1,9.32,12.59,18,22.29,28.76,Throw (completion)
slofink,22.29,28.76,22,17.53,45.57,Throwaway
jnorden1,-5.98,33.95,22,-26.53,48.22,Throwaway
awolf,-1.68,27.96,18,8.01,36.69,Throw (completion)
zraunig,14.42,48.78,18,21.34,63.49,Throw (completion)
awolf,16.75,55.41,18,17.63,66.99,Throw (completion)
zraunig,0.14,67.57,18,-19.02,82.93,Throw (completion)
aatkins,-26.67,46.77,18,-26.26,58.02,Throw (completion)
ncoolman,-26.26,58.02,18,-20.12,60.61,Throw (completion)
aatkins,-20.12,60.61,18,-24.56,66.88,Throw (completion)
ncoolman,-24.56,66.88,18,-24.76,86.93,Throw (completion)
atatum,-24.76,86.93,18,-23.74,67.36,Throw (completion)
ctabor,-23.74,67.36,18,-13.44,67.9,Throw (completion)
aatkins,-13.44,67.9,18,-25.38,78.75,Throw (completion)
ctabor,-25.38,78.75,19,-24.76,103.09,Goal
slofink,-1.24,10.04,18,-1.61,23.88,Throw (completion)
dmourad,-1.61,23.88,18,-12.54,27.37,Throw (completion)
slofink,-12.54,27.37,18,-15.16,33.2,Throw (completion)
jdean1,-15.16,33.2,18,-3.43,27.3,Throw (completion)
slofink,-3.43,27.3,18,-17.86,36.91,Throw (completion)
gmartin1,-17.86,36.91,18,-0.37,29.19,Throw (completion)
dmourad,-0.37,29.19,18,14.06,34.66,Throw (completion)
tli,14.06,34.66,19,-19.24,108.71,Goal
jnethercu,2.11,9.47,18,-1.1,24.61,Throw (completion)
aatkins,-1.1,24.61,18,17.52,40.7,Throw (completion)
aatkins,18.27,44.59,22,11.14,41.41,Throwaway
awolf,-3.14,71.65,18,13.77,83.81,Throw (completion)
slofink,12.16,76.74,18,13.91,83.95,Throw (completion)
jnorden1,13.91,83.95,18,7.14,83.3,Throw (completion)
kelsalaam,7.14,83.3,18,0.07,77.11,Throw (completion)
dmourad,0.07,77.11,18,5.17,72.52,Throw (completion)
kelsalaam,5.17,72.52,18,-20.19,80.82,Throw (completion)
dmourad,-20.19,80.82,18,-2.7,87.16,Throw (completion)
gmartin1,-2.7,87.16,18,-0.15,93.49,Throw (completion)
slofink,-0.15,93.49,18,1.53,99.17,Throw (completion)
dmourad,1.53,99.17,18,-4.16,99.46,Throw (completion)
kelsalaam,-4.16,89.46,22,-13.34,88.41,Throwaway
atatum,17.32,40.15,18,24.82,54.68,Throw (completion)
slofink,-21.68,48.25,18,-7.66,43.61,Throw (completion)
dmourad,-7.66,43.61,18,0.0,96.4,Throw (completion)
kelsalaam,0.0,96.4,19,-11.44,106.45,Goal
aatkins,0.0,40.0,18,15.95,50.18,Throw (completion)
jnethercu,15.95,50.18,18,4.97,53.11,Throw (completion)
aatkins,4.97,53.11,18,-7.3,54.2,Throw (completion)
ctabor,-7.3,54.2,18,-19.58,63.06,Throw (completion)
ctabor,-18.83,62.79,18,2.11,59.79,Throw (completion)
jnethercu,2.11,59.79,19,-23.88,113.93,Goal
jnorden1,-11.37,0.0,18,-18.88,9.24,Throw (completion)
dmourad,-18.88,9.24,18,-11.23,65.67,Throw (completion)
tli,-11.23,65.67,22,2.06,100.72,Throwaway
dmourad,-21.06,0.0,18,-4.6,4.87,Throw (completion)
slofink,-4.6,4.87,18,11.14,14.49,Throw (completion)
kelsalaam,11.14,14.49,18,-16.54,79.58,Throw (completion)
dmourad,-16.54,79.58,18,-8.46,88.54,Throw (completion)
jdean1,-8.46,88.54,18,0.21,84.68,Throw (completion)
slofink,0.21,84.68,18,-11.95,95.82,Throw (completion)
tli,-11.95,95.82,19,-16.33,107.76,Goal
aatkins,-2.06,19.28,18,4.36,25.56,Throw (completion)
jnethercu,4.36,25.56,18,17.39,33.47,Throw (completion)
ncoolman,17.39,33.47,18,10.98,36.34,Throw (completion)
aatkins,10.98,36.34,18,10.43,30.34,Throw (completion)
jnethercu,10.43,30.34,18,-0.96,33.68,Throw (completion)
aatkins,-0.96,33.68,18,-12.62,36.13,Throw (completion)
ctabor,-12.62,36.13,18,-17.74,54.74,Throw (completion)
atatum,-17.74,54.74,18,-13.37,98.45,Throw (completion)
aatkins,-15.83,93.47,18,-16.24,79.02,Throw (completion)
atatum,-16.24,79.02,18,-0.69,77.86,Throw (completion)
ctabor,-0.69,77.86,18,3.0,83.25,Throw (completion)
aatkins,3.0,83.25,18,-5.94,84.68,Throw (completion)
jnethercu,-5.94,84.68,19,7.43,101.79,Goal
dmourad,8.23,14.05,18,1.02,24.9,Throw (completion)
slofink,1.02,24.9,18,13.33,23.08,Throw (completion)
dmourad,13.33,23.08,18,17.7,34.29,Throw (completion)
tli,17.7,34.29,19,12.38,111.91,Goal
aatkins,-7.44,13.36,18,0.4,22.5,Throw (completion)
jnethercu,0.4,32.5,18,-22.85,41.38,Throw (completion)
atatum,-21.62,68.45,18,-20.87,52.7,Throw (completion)
ctabor,-20.87,52.7,19,9.0,107.24,Goal
gmartin1,4.22,14.34,18,-0.81,27.81,Throw (completion)
dmourad,-0.81,27.81,18,7.72,36.55,Throw (completion)
zraunig,7.72,36.55,18,10.34,49.0,Throw (completion)
jdean1,10.34,49.0,18,14.49,68.44,Throw (completion)
tli,14.49,68.44,18,19.96,85.41,Throw (completion)
kelsalaam,19.96,85.41,19,13.77,112.42,Goal
aatkins,-26.67,48.47,18,-11.53,41.93,Throw (completion)
atatum,-11.53,41.93,18,16.98,40.84,Throw (completion)
jnethercu,16.98,40.84,20,18.95,112.36,Drop
jdean1,-6.78,40.48,22,-17.43,93.85,Throwaway
ctabor,15.61,51.47,18,14.11,57.88,Throw (completion)
atatum,14.11,57.88,18,15.61,65.59,Throw (completion)
aatkins,15.61,65.59,18,6.27,62.93,Throw (completion)
jnethercu,6.27,62.93,18,-2.8,62.79,Throw (completion)
ctabor,-2.8,62.79,18,-13.58,76.43,Throw (completion)
ncoolman,-13.58,76.43,18,-5.05,85.29,Throw (completion)
atatum,-5.05,85.29,18,-8.26,95.11,Throw (completion)
jnethercu,-8.26,95.11,18,-3.01,91.9,Throw (completion)
ncoolman,-3.01,91.9,18,-3.96,86.72,Throw (completion)
jnethercu,-3.96,86.72,19,7.29,101.99,Goal
jnorden1,-6.56,15.87,18,3.86,33.42,Throw (completion)
dmourad,3.86,33.42,18,8.08,38.66,Throw (completion)
slofink,8.08,38.66,20,4.96,52.1,Drop
jnethercu,-7.92,77.18,18,21.34,77.79,Throw (completion)
ncoolman,21.34,77.79,22,-9.28,105.54,Throwaway
jdean1,13.55,20.0,18,6.99,28.17,Throw (completion)
awolf,1.16,20.8,18,-5.91,31.31,Throw (completion)
awolf,-6.27,35.02,18,12.96,39.83,Throw (completion)
jdean1,-12.83,87.59,19,-9.55,103.9,Goal
aatkins,0.0,40.0,18,-8.26,50.65,Throw (completion)
ncoolman,-8.26,50.65,18,2.25,44.45,Throw (completion)
ctabor,2.25,44.45,18,18.14,53.86,Throw (completion)
aatkins,20.59,61.43,18,19.77,81.4,Throw (completion)
ctabor,19.77,81.4,22,15.0,104.99,Throwaway
dmourad,-11.74,17.98,18,-8.53,31.89,Throw (completion)
aatkins,18.68,85.56,18,8.93,78.34,Throw (completion)
jnethercu,8.93,78.34,18,14.32,94.9,Throw (completion)
jnorden1,-3.43,4.0,18,1.16,19.22,Throw (completion)
slofink,1.16,19.22,18,9.9,27.16,Throw (completion)
zraunig,9.9,27.16,18,18.79,39.83,Throw (completion)
kelsalaam,18.79,39.83,18,5.02,41.28,Throw (completion)
zraunig,5.02,41.28,18,-8.02,40.55,Throw (completion)
awolf,-8.02,40.55,18,-1.17,38.51,Throw (completion)
slofink,-1.17,38.51,18,-14.94,53.0,Throw (completion)
kelsalaam,-14.94,53.0,22,-4.52,107.33,Throwaway
dmourad,8.67,20.75,18,19.3,43.54,Throw (completion)
ncoolman,-3.76,41.93,18,18.89,52.63,Throw (completion)
ncoolman,-3.28,87.34,18,11.66,82.29,Throw (completion)
ncoolman,17.59,90.0,19,17.66,102.81,Goal
jnorden1,11.36,0.0,18,17.41,7.49,Throw (completion)
awolf,17.41,7.49,18,20.47,20.09,Throw (completion)
jdean1,20.47,20.09,18,6.19,18.13,Throw (completion)
awolf,6.19,18.13,18,-12.32,30.36,Throw (completion)
slofink,-12.32,30.36,18,10.05,40.84,Throw (completion)
jdean1,10.05,40.84,18,17.55,38.3,Throw (completion)
jnorden1,17.55,38.3,19,6.84,109.07,Goal
jnethercu,-0.35,4.43,18,0.95,22.29,Throw (completion)
aatkins,0.95,22.29,18,-1.3,30.34,Throw (completion)
ncoolman,-1.3,30.34,18,-20.33,39.06,Throw (completion)
ctabor,-13.92,30.88,18,16.09,36.88,Throw (completion)
jnethercu,16.09,36.88,18,1.43,31.77,Throw (completion)
ncoolman,1.43,31.77,18,-5.32,36.0,Throw (completion)
jnethercu,-5.32,36.0,18,1.15,30.54,Throw (completion)
ncoolman,1.15,30.54,18,-11.74,32.93,Throw (completion)
jnethercu,-11.74,32.93,18,-22.1,42.88,Throw (completion)
atatum,-22.1,42.88,18,-11.6,36.68,Throw (completion)
jnethercu,-11.6,36.68,18,4.84,34.36,Throw (completion)
atatum,-19.31,52.7,18,-9.83,68.65,Throw (completion)
ncoolman,-9.83,68.65,18,-14.05,97.84,Throw (completion)
aatkins,0.0,100.0,19,-14.26,108.34,Goal
dmourad,-3.43,11.65,18,2.4,23.08,Throw (completion)
slofink,2.4,23.08,18,8.3,31.96,Throw (completion)
kelsalaam,8.3,41.96,22,25.84,56.83,Throwaway
awolf,-5.47,12.3,18,10.49,26.35,Throw (completion)
awolf,-2.56,27.88,18,-0.44,36.26,Throw (completion)
slofink,-0.44,36.26,18,-9.4,40.19,Throw (completion)
awolf,-0.15,35.09,18,8.3,36.91,Throw (completion)
tli,8.3,36.91,18,15.44,47.4,Throw (completion)
slofink,15.44,47.4,18,1.31,47.98,Throw (completion)
tli,1.31,47.98,18,-11.44,52.42,Throw (completion)
awolf,-11.44,52.42,18,-6.49,58.98,Throw (completion)
kelsalaam,-12.25,62.98,18,-10.06,71.65,Throw (completion)
slofink,-10.06,71.65,18,-14.65,77.54,Throw (completion)
kelsalaam,-14.65,77.54,18,-10.5,70.04,Throw (completion)
awolf,-10.5,70.04,18,-9.91,85.84,Throw (completion)
gmartin1,-9.91,85.84,19,-14.29,109.95,Goal
jnethercu,3.54,11.59,18,3.61,22.7,Throw (completion)
aatkins,3.61,22.7,18,17.05,40.29,Throw (completion)
jdean1,4.44,44.34,18,16.17,48.34,Throw (completion)
jdean1,0.72,59.92,18,-9.91,74.12,Throw (completion)
jdean1,-15.38,84.32,18,-1.46,87.08,Throw (completion)
jdean1,8.45,97.79,19,11.43,106.38,Goal
jnethercu,-8.19,6.06,18,-0.35,15.61,Throw (completion)
aatkins,-0.35,15.61,18,1.36,24.54,Throw (completion)
ncoolman,1.36,24.54,18,-7.51,34.36,Throw (completion)
atatum,-7.51,34.36,18,13.43,49.43,Throw (completion)
ctabor,2.45,54.54,19,-16.37,110.38,Goal
jnorden1,0.14,20.16,18,-0.3,26.65,Throw (completion)
dmourad,-0.3,26.65,18,-12.32,33.71,Throw (completion)
gmartin1,-12.32,33.71,18,-0.73,29.49,Throw (completion)
dmourad,-0.73,29.49,18,13.18,34.44,Throw (completion)
jnorden1,13.18,34.44,18,26.66,62.62,Throw (completion)
kelsalaam,26.66,62.62,18,13.11,55.84,Throw (completion)
dmourad,13.11,55.84,18,11.14,49.66,Throw (completion)
kelsalaam,11.14,49.66,18,20.61,55.55,Throw (completion)
dmourad,20.61,55.55,18,-4.96,60.29,Throw (completion)
tli,-4.96,60.29,18,9.25,54.39,Throw (completion)
jnorden1,9.25,54.39,18,16.39,67.71,Throw (completion)
zraunig,16.39,67.71,18,13.55,78.64,Throw (completion)
kelsalaam,13.55,78.64,22,0.74,76.75,Throwaway
slofink,-8.24,3.42,18,-4.38,15.0,Throw (completion)
awolf,-4.38,15.0,18,-14.65,16.01,Throw (completion)
slofink,-14.65,16.01,18,-2.12,16.6,Throw (completion)
awolf,-2.12,16.6,18,14.28,24.39,Throw (completion)
awolf,0.65,22.28,18,14.79,30.87,Throw (completion)
slofink,3.27,20.89,22,-26.19,78.2,Throwaway
slofink,-14.35,60.28,18,-5.83,57.45,Throw (completion)
kelsalaam,4.37,58.03,18,4.88,66.55,Throw (completion)
gmartin1,4.88,66.55,18,18.5,91.09,Throw (completion)
jnethercu,0.47,3.27,18,-0.35,18.75,Throw (completion)
aatkins,-0.35,18.75,18,13.7,28.43,Throw (completion)
ncoolman,13.7,28.43,18,-0.69,22.15,Throw (completion)
aatkins,-0.69,22.15,18,-17.06,32.04,Throw (completion)
jnethercu,-17.06,32.04,18,-4.23,28.77,Throw (completion)
aatkins,-4.23,28.77,18,8.59,37.29,Throw (completion)
ncoolman,8.59,37.29,18,17.39,48.68,Throw (completion)
atatum,17.39,48.68,18,2.79,97.15,Throw (completion)
ctabor,11.25,93.54,22,-12.55,109.5,Throwaway
jdean1,11.07,20.6,18,3.27,30.65,Throw (completion)
ncoolman,0.6,49.12,18,0.95,54.75,Throw (completion)
atatum,0.95,54.75,18,-0.14,48.2,Throw (completion)
ctabor,-0.14,48.2,18,-17.94,59.65,Throw (completion)
aatkins,-17.94,59.65,18,-15.28,75.68,Throw (completion)
aatkins,-4.64,78.2,18,-18.62,83.38,Throw (completion)
ncoolman,-18.62,83.38,19,-14.67,107.86,Goal
jnorden1,12.89,8.44,18,0.72,13.54,Throw (completion)
dmourad,0.72,13.54,18,0.72,21.69,Throw (completion)
tli,0.72,21.69,18,1.53,98.22,Throw (completion)
slofink,1.53,98.22,19,-3.72,101.57,Goal
jnethercu,26.66,45.34,18,-17.67,26.79,Throw (completion)
ctabor,-17.67,26.79,18,-21.69,47.18,Throw (completion)
atatum,-21.69,47.18,18,-7.71,49.97,Throw (completion)
ncoolman,-0.21,58.15,18,13.7,55.56,Throw (completion)
aatkins,13.7,55.56,19,19.5,102.95,Goal
jnorden1,26.66,12.08,18,12.45,16.09,Throw (completion)
dmourad,12.45,16.09,18,-12.39,20.0,Throw (completion)
slofink,-12.39,20.0,18,-20.92,33.78,Throw (completion)
zraunig,-20.92,33.78,18,-6.93,36.18,Throw (completion)
jnorden1,-6.93,36.18,18,2.18,40.55,Throw (completion)
kelsalaam,2.18,40.55,18,-10.64,41.43,Throw (completion)
jnorden1,-10.64,41.43,18,3.93,37.79,Throw (completion)
dmourad,3.93,37.79,18,-5.11,36.77,Throw (completion)
jnorden1,-5.11,36.77,18,-0.08,31.82,Throw (completion)
dmourad,-0.08,31.82,18,-14.5,31.74,Throw (completion)
gmartin1,-14.5,31.74,18,-10.28,35.53,Throw (completion)
dmourad,-10.28,35.53,18,-1.24,33.13,Throw (completion)
kelsalaam,-1.24,33.13,22,-6.05,108.85,Throwaway
slofink,0.0,40.0,18,-13.56,51.62,Throw (completion)
kelsalaam,-13.56,51.62,18,-2.7,42.45,Throw (completion)
dmourad,-2.7,42.45,18,-14.8,54.61,Throw (completion)
gmartin1,-14.8,54.61,18,-15.45,70.77,Throw (completion)
jdean1,-15.45,70.77,18,-7.0,77.54,Throw (completion)
kelsalaam,-7.0,87.54,18,3.86,98.81,Throw (completion)
gmartin1,3.86,98.81,18,4.51,92.83,Throw (completion)
dmourad,4.51,92.83,19,26.66,115.12,Goal
jnethercu,15.82,14.79,18,-5.6,18.13,Throw (completion)
ctabor,-5.6,18.13,18,-15.42,27.13,Throw (completion)
aatkins,-15.42,27.13,18,-20.19,44.65,Throw (completion)
ncoolman,-20.19,44.65,18,-16.71,38.18,Throw (completion)
atatum,-16.71,38.18,18,-0.62,36.54,Throw (completion)
aatkins,-0.62,36.54,22,-9.48,119.04,Throwaway
aatkins,-12.42,90.54,18,-4.17,89.18,Throw (completion)
ctabor,-4.17,89.18,18,6.61,91.9,Throw (completion)
ctabor,9.34,77.13,18,19.3,95.52,Throw (completion)
aatkins,19.3,95.52,19,11.32,102.81,Goal
slofink,6.84,6.69,18,4.44,16.96,Throw (completion)
dmourad,4.44,16.96,18,17.7,27.08,Throw (completion)
awolf,17.7,27.08,18,4.29,25.12,Throw (completion)
dmourad,4.29,25.12,18,14.49,25.92,Throw (completion)
awolf,14.49,25.92,18,16.39,30.65,Throw (completion)
dmourad,16.39,30.65,18,0.58,33.71,Throw (completion)
gmartin1,0.58,33.71,18,0.72,48.56,Throw (completion)
zraunig,0.72,48.56,18,-5.69,50.31,Throw (completion)
tli,-5.69,50.31,18,8.01,53.22,Throw (completion)
slofink,8.01,53.22,22,6.77,119.78,Throwaway
awolf,-0.65,43.35,18,5.24,51.26,Throw (completion)
gmartin1,5.24,51.26,18,24.84,84.32,Throw (completion)
zraunig,24.84,84.32,18,4.95,84.02,Throw (completion)
kelsalaam,4.95,84.02,18,8.23,75.14,Throw (completion)
dmourad,8.23,65.14,18,-0.81,62.69,Throw (completion)
kelsalaam,-0.81,62.69,18,8.88,72.08,Throw (completion)
gmartin1,8.88,82.08,18,2.55,77.11,Throw (completion)
kelsalaam,2.55,77.11,18,11.07,90.94,Throw (completion)
awolf,11.07,90.94,19,14.2,110.46,Goal
jnethercu,1.36,17.59,18,-1.57,24.74,Throw (completion)
aatkins,-1.57,24.74,18,-17.87,34.36,Throw (completion)
ctabor,-17.87,34.36,18,-21.56,60.47,Throw (completion)
ncoolman,-21.56,60.47,18,-12.21,74.04,Throw (completion)
ncoolman,-1.64,73.15,18,8.52,82.56,Throw (completion)
atatum,8.52,82.56,18,-2.12,78.4,Throw (completion)
ncoolman,-2.12,78.4,19,-24.83,114.34,Goal
jnorden1,0.07,8.0,18,3.49,20.24,Throw (completion)
slofink,3.49,20.24,18,16.61,35.82,Throw (completion)
gmartin1,16.61,35.82,18,20.83,45.07,Throw (completion)
slofink,20.83,45.07,19,18.5,111.69,Goal
ctabor,-12.62,8.04,18,-5.12,16.97,Throw (completion)
aatkins,-5.12,16.97,18,-15.42,20.31,Throw (completion)
ctabor,-15.42,20.31,18,-21.15,38.04,Throw (completion)
atatum,-21.15,38.04,19,-7.78,101.59,Goal
jnorden1,1.09,9.24,18,-1.54,31.16,Throw (completion)
slofink,-1.54,31.16,18,-11.15,40.63,Throw (completion)
gmartin1,-11.15,40.63,18,8.96,36.62,Throw (completion)
dmourad,8.96,36.62,22,2.2,97.53,Throwaway
gmartin1,-13.56,66.67,18,-5.18,59.99,Throw (completion)
dmourad,-5.18,59.99,18,-14.87,73.47,Throw (completion)
slofink,-14.87,73.47,18,-8.53,84.46,Throw (completion)
jnorden1,-8.53,84.46,18,-21.21,96.77,Throw (completion)
jnorden1,-21.21,86.77,18,-23.76,94.22,Throw (completion)
kelsalaam,-23.76,94.22,18,-6.93,90.94,Throw (completion)
tli,-6.93,90.94,20,0.35,96.92,Drop
awolf,-7.44,15.65,18,19.08,31.09,Throw (completion)
gmartin1,-16.76,71.28,18,-12.39,64.36,Throw (completion)
awolf,4.15,62.62,18,20.1,69.32,Throw (completion)
kelsalaam,20.1,69.31,18,7.35,65.97,Throw (completion)
awolf,7.35,65.97,18,18.21,67.64,Throw (completion)
gmartin1,18.21,67.64,19,22.22,102.59,Goal
jnethercu,15.82,7.5,18,3.06,21.2,Throw (completion)
aatkins,3.06,21.2,18,0.06,31.09,Throw (completion)
ncoolman,0.06,31.09,18,-0.35,25.36,Throw (completion)
aatkins,-0.35,25.36,18,-14.4,24.13,Throw (completion)
ctabor,-14.4,24.13,18,-16.92,31.22,Throw (completion)
aatkins,-16.92,31.22,18,-23.19,37.77,Throw (completion)
atatum,-23.19,37.77,18,-14.05,44.18,Throw (completion)
aatkins,-14.53,95.38,22,-24.28,107.11,Throwaway
ctabor,25.91,20.18,18,9.75,17.59,Throw (completion)
ncoolman,9.75,17.59,18,-6.01,38.79,Throw (completion)
jradack,-26.23,36.77,22,0.0,14.41,Throwaway
dfitzgera,9.98,8.95,18,-0.44,20.75,Throw (completion)
mevans,-0.44,20.75,18,8.88,28.25,Throw (completion)
eswiatek,8.88,28.25,18,16.75,23.37,Throw (completion)
dfitzgera,16.75,23.37,18,20.61,33.85,Throw (completion)
khenke,20.61,33.85,18,14.28,28.9,Throw (completion)
dfitzgera,14.28,28.9,18,-9.4,37.35,Throw (completion)
jkaplan,-9.4,37.35,22,-25.65,118.9,Throwaway
eswiatek,-19.55,50.29,18,-18.29,37.93,Throw (completion)
jpotts,-18.29,37.93,18,-7.73,49.66,Throw (completion)
dfitzgera,-7.73,49.66,18,19.81,58.83,Throw (completion)
jkaplan,19.81,58.83,18,21.2,78.71,Throw (completion)
khenke,21.2,78.71,18,1.67,79.15,Throw (completion)
jkaplan,1.67,79.15,18,-9.84,76.38,Throw (completion)
dfitzgera,-9.84,76.38,18,-0.22,65.89,Throw (completion)
jkaplan,-0.22,65.89,18,14.13,75.36,Throw (completion)
dfitzgera,14.13,75.36,18,19.3,85.33,Throw (completion)
mevans,19.3,85.33,18,22.95,92.54,Throw (completion)
dfitzgera,22.95,92.54,18,10.71,85.92,Throw (completion)
jpotts,10.71,85.92,18,1.89,82.5,Throw (completion)
eswiatek,1.89,82.5,18,9.47,79.87,Throw (completion)
jpotts,9.47,79.87,18,-6.34,82.13,Throw (completion)
jkaplan,-6.34,82.13,18,-14.8,91.16,Throw (completion)
dfitzgera,-14.8,91.16,18,-10.13,97.86,Throw (completion)
jkaplan,-10.13,97.86,18,-1.17,95.24,Throw (completion)
dfitzgera,-1.17,95.24,18,-10.5,95.82,Throw (completion)
jkaplan,-10.5,95.82,19,-13.85,102.37,Goal
alaviolet,-13.58,26.59,18,-1.64,29.24,Throw (completion)
awilcox,-1.64,29.24,18,-14.6,33.06,Throw (completion)
elong,-14.6,33.06,18,-0.68,31.54,Throw (completion)
awilcox,-0.68,31.54,18,13.5,37.02,Throw (completion)
ajuengst,13.5,37.02,18,10.36,46.9,Throw (completion)
alaviolet,10.36,46.9,19,24.82,108.68,Goal
dfitzgera,11.8,15.87,18,-2.7,16.38,Throw (completion)
mevans,-2.7,16.38,18,-14.21,25.84,Throw (completion)
eswiatek,-6.27,32.33,18,-19.97,39.39,Throw (completion)
jkaplan,-19.97,39.39,18,-9.99,42.88,Throw (completion)
jpotts,1.16,43.03,22,13.38,51.07,Throwaway
jradack,1.89,8.66,18,-10.72,9.1,Throw (completion)
jradack,-9.48,15.36,18,-4.45,89.56,Throw (completion)
elong,-15.26,13.16,18,-0.3,13.09,Throw (completion)
